Sector_ID,Latitude,Longitude,Azimuth,TA,Target,Popu_Type,Datetime,Province,Vendor,Total_Payload_GB,Total_DL_Payload(GB),UserThroughput,DL_Spectral_efficiency,Average_Reported_CQI,DL_PRB_UTILIZATION,Sector_Bandwidth(MHz),cell_availability_include_manual_blocking,ConnectedUser,PPM,UPM,Day,Hour,Label,OS
TH1988A,35.69084,51.34893,50,0.7232893745290128,1,Residential,2022-12-12 23:00:00,TH,Ericsson,24.239,22.004,6.259,2.145,8.03,67.562,75.0,100.0,204.022,0.2933866666666667,2.7202933333333332,Monday,23.0,City Capacity,0.0
TH1989C,35.68546111,51.35078889,300,0.4903075396825397,1,Residential,2022-12-13 23:00:00,TH,Ericsson,29.222,26.72,3.666,1.14,7.651,77.234,75.0,100.0,253.43875,0.3562666666666667,3.379183333333333,Tuesday,23.0,City Capacity,0.0
TH1989A,35.68546111,51.35078889,30,0.6075728044026599,1,Residential,2022-12-12 23:00:00,TH,Ericsson,24.35,22.501,9.627,2.652,9.294,55.874,75.0,100.0,192.0445,0.30001333333333335,2.5605933333333333,Monday,23.0,City Capacity,0.0
TH1990A,35.70315,51.307926,60,0.8147769516728625,1,Residential,2022-12-12 23:00:00,TH,Ericsson,16.91,15.432,17.686,2.661,8.564,38.2,75.0,100.0,129.9505,0.20576,1.7326733333333335,Monday,23.0,City Capacity,0.0
TH1991C,35.69031,51.25803,260,0.827211055276382,1,Residential,2022-12-12 23:00:00,TH,Ericsson,22.865,20.704,11.513,2.559,8.711,53.298,75.0,100.0,209.7445,0.2760533333333333,2.796593333333333,Monday,23.0,City Capacity,0.0
TH1993A,35.65399,51.30577,40,0.6390972794723825,1,Residential,2022-12-13 23:00:00,TH,Ericsson,26.921,24.996,14.656,1.559,8.938,52.802,75.0,100.0,182.3805,0.33327999999999997,2.43174,Tuesday,23.0,City Capacity,0.0
TH1997C,35.67511,51.34168,260,0.3163834951456311,1,Residential,2022-12-12 23:00:00,TH,Ericsson,11.165,10.005,18.473,2.594,8.842,25.407,75.0,100.0,128.956,0.13340000000000002,1.7194133333333332,Monday,23.0,City Capacity,0.0
TH1997B,35.67511,51.34168,170,0.7220967741935485,1,Residential,2022-12-12 23:00:00,TH,Ericsson,22.389,20.657,12.354,2.461,8.719,55.288,75.0,100.0,176.2,0.27542666666666665,2.349333333333333,Monday,23.0,City Capacity,0.0
TH1997A,35.67511,51.34168,60,0.7276681870011402,1,Residential,2022-12-12 23:00:00,TH,Ericsson,17.986,16.282,16.357,3.02,8.779,35.507,75.0,100.0,149.4725,0.21709333333333333,1.9929666666666666,Monday,23.0,City Capacity,0.0
TH1998B,35.6697,51.33206,275,0.4285183737294762,1,Residential,2022-12-12 23:00:00,TH,Ericsson,26.044,23.905,15.866,3.582,9.308,43.953,75.0,100.0,197.0055,0.31873333333333337,2.6267400000000003,Monday,23.0,City Capacity,0.0
TH1998C,35.6697,51.33206,355,0.7502613240418118,1,Residential,2022-12-12 23:00:00,TH,Ericsson,17.7,16.213,18.346,2.928,9.249,36.463,75.0,100.0,125.514,0.21617333333333336,1.67352,Monday,23.0,City Capacity,0.0
TH2003B,35.66226,51.35431,235,0.8133261687264911,1,Residential,2022-12-14 23:00:00,TH,Ericsson,43.064,39.268,4.272,1.423,8.529,90.845,75.0,100.0,346.9795,0.5235733333333333,4.626393333333333,Wednesday,23.0,City Capacity,0.0
TH2006B,35.733,51.28512,110,0.8164836154123154,1,Residential,2022-12-11 23:00:00,TH,Ericsson,36.757,34.151,9.057,1.381,8.192,81.433,75.0,100.0,247.6805,0.45534666666666673,3.3024066666666667,Sunday,23.0,City Capacity,0.0
TH2020A,35.766461,51.297774,95,0.7926187138601717,1,Residential,2022-12-12 23:00:00,TH,Ericsson,35.062,31.761,12.28,1.576,8.933,66.35,75.0,100.0,263.00125,0.42347999999999997,3.5066833333333336,Monday,23.0,City Capacity,0.0
TH2023A,35.67475,51.33723,40,0.7456111833550064,1,Residential,2022-12-14 23:00:00,TH,Ericsson,30.827,28.525,8.471,1.342,8.445,70.014,75.0,100.0,227.47775,0.3803333333333333,3.0330366666666664,Wednesday,23.0,City Capacity,0.0
TH2023B,35.67475,51.33723,130,0.8596033210332104,1,Residential,2022-12-12 23:00:00,TH,Ericsson,20.928,19.098,15.517,2.992,9.116,42.044,75.0,100.0,174.2305,0.25464,2.3230733333333333,Monday,23.0,City Capacity,0.0
TH2027A,35.75334684,51.56645835,5,0.6844017142857143,1,Residential,2022-12-14 23:00:00,TH,Huawei,36.871,33.058,8.949,1.411,9.023,77.106,75.0,100.0,306.585,0.44077333333333335,4.0878,Wednesday,23.0,City Capacity,0.0
TH2034B,35.72206,51.29954,110,0.7540954415954416,1,Residential,2022-12-12 23:00:00,TH,Ericsson,34.432,31.118,5.28,2.354,7.967,87.088,75.0,100.0,327.4055,0.41490666666666665,4.365406666666667,Monday,23.0,City Capacity,0.0
TH2034A,35.72206,51.29954,40,0.8284512264689105,1,Residential,2022-12-14 23:00:00,TH,Ericsson,18.84,17.547,12.246,1.278,8.183,45.213,75.0,100.0,154.09,0.23396,2.0545333333333335,Wednesday,23.0,City Capacity,0.0
TH2035A,35.61884,51.45879,130,0.7306927297668039,1,Residential,2022-12-12 23:00:00,TH,Ericsson,19.88,17.779,11.047,2.374,8.696,49.336,75.0,100.0,200.5945,0.23705333333333334,2.6745933333333336,Monday,23.0,City Capacity,0.0
TH2035B,35.61884,51.45879,220,0.7622739916550766,1,Residential,2022-12-12 23:00:00,TH,Ericsson,25.867,23.562,8.564,2.322,8.222,66.834,75.0,100.0,205.261,0.31416,2.736813333333333,Monday,23.0,City Capacity,0.0
TH2035C,35.61884,51.45879,320,0.9227226097661059,1,Residential,2022-12-12 23:00:00,TH,Ericsson,25.826,23.469,13.059,2.786,8.798,55.479,75.0,100.0,191.8415,0.31292000000000003,2.5578866666666666,Monday,23.0,City Capacity,0.0
TH2036A,35.69093,51.48291,155,0.7827557137504683,1,Residential,2022-12-12 23:00:00,TH,Ericsson,20.897,18.855,17.081,2.767,8.704,44.871,75.0,100.0,123.567,0.2514,1.64756,Monday,23.0,City Capacity,0.0
TH2039A,35.64519,51.34254,65,0.780902004454343,1,Residential,2022-12-12 23:00:00,TH,Ericsson,22.521,20.739,15.75,2.877,8.864,47.472,75.0,100.0,194.9475,0.27652,2.5993,Monday,23.0,City Capacity,0.0
TH2041B,35.66377,51.43608,110,0.6295727136431785,1,Residential,2022-12-12 23:00:00,TH,Ericsson,19.707,17.797,14.385,2.88,8.505,40.694,75.0,100.0,165.325,0.23729333333333333,2.204333333333333,Monday,23.0,City Capacity,0.0
TH2041A,35.66377,51.43608,25,0.6959046454767727,1,Residential,2022-12-12 23:00:00,TH,Ericsson,34.83,32.402,15.783,2.867,9.021,74.427,75.0,100.0,217.1725,0.43202666666666667,2.8956333333333335,Monday,23.0,City Capacity,0.0
TH2043C,35.71611,51.39418,300,0.7178025477707006,1,Residential,2022-12-12 23:00:00,TH,Ericsson,17.599,15.938,33.413,3.399,9.483,30.889,75.0,100.0,152.514,0.21250666666666668,2.03352,Monday,23.0,City Capacity,0.0
TH2047B,35.427897,51.572255,145,0.7593126297301612,1,Residential,2022-12-12 23:00:00,TH,Ericsson,12.188,11.146,18.012,2.374,8.739,30.921,75.0,100.0,118.8805,0.14861333333333335,1.5850733333333333,Monday,23.0,City Capacity,0.0
TH2056A,35.59769,51.44091,15,0.7034618573797679,1,Residential,2022-12-12 23:00:00,TH,Ericsson,7.214,6.426,19.857,2.496,9.187,16.964,75.0,100.0,77.1165,0.08568,1.0282200000000001,Monday,23.0,City Capacity,0.0
TH2057A,35.60825,51.42386,10,0.6971991701244814,1,Residential,2022-12-12 23:00:00,TH,Ericsson,12.895,11.323,14.367,2.443,7.95,30.526,75.0,100.0,98.5585,0.15097333333333335,1.3141133333333332,Monday,23.0,City Capacity,0.0
TH2057B,35.60825,51.42386,90,0.8370218579234973,1,Residential,2022-12-14 23:00:00,TH,Ericsson,17.123,15.958,14.521,1.359,8.275,38.656,75.0,100.0,140.61525,0.21277333333333334,1.87487,Wednesday,23.0,City Capacity,0.0
TH2058A,35.61429,51.4512,40,1.090081967213115,1,Residential,2022-12-12 23:00:00,TH,Ericsson,15.909,14.575,17.727,2.64,8.742,36.364,75.0,100.0,113.6165,0.19433333333333333,1.5148866666666667,Monday,23.0,City Capacity,0.0
TH2062B,35.64146,51.43351,210,1.008907077515647,1,Residential,2022-12-12 23:00:00,TH,Ericsson,30.174,27.696,5.216,2.482,8.016,73.485,75.0,100.0,225.975,0.36928,3.013,Monday,23.0,City Capacity,0.0
TH2067C,35.64071,51.47655,350,0.7601208114884886,1,Residential,2022-12-10 23:00:00,TH,Ericsson,35.827,32.21,2.531,1.118,7.469,94.88,75.0,100.0,332.586,0.42946666666666666,4.43448,Saturday,23.0,City Capacity,0.0
TH2072A,35.61474,51.44391,65,0.6152484472049689,1,Residential,2022-12-12 23:00:00,TH,Ericsson,26.586,24.672,9.549,2.593,8.269,62.676,75.0,100.0,177.3695,0.32896000000000003,2.3649266666666664,Monday,23.0,City Capacity,0.0
TH2072B,35.61474,51.44391,185,0.7297553600879604,1,Residential,2022-12-14 23:00:00,TH,Ericsson,28.253,26.012,10.678,1.514,8.57,56.592,75.0,100.0,196.46125,0.34682666666666667,2.6194833333333336,Wednesday,23.0,City Capacity,0.0
TH2073A,35.60153,51.4358,70,0.7686174391201885,1,Residential,2022-12-12 23:00:00,TH,Ericsson,19.888,17.29,16.281,2.569,9.47,44.328,75.0,100.0,192.492,0.2305333333333333,2.56656,Monday,23.0,City Capacity,0.0
TH2074A,35.668025,51.410586,50,0.5770958083832336,1,Residential,2022-12-12 23:00:00,TH,Ericsson,15.673,14.333,12.071,1.89,8.04,49.953,75.0,100.0,132.2695,0.19110666666666667,1.7635933333333333,Monday,23.0,City Capacity,0.0
TH2074B,35.668025,51.410586,185,0.7276384195476995,1,Residential,2022-12-12 23:00:00,TH,Ericsson,9.877,8.728,14.767,2.237,7.767,25.707,75.0,100.0,91.078,0.11637333333333333,1.2143733333333333,Monday,23.0,City Capacity,0.0
TH2080B,35.65107,51.45854,180,0.7313065326633166,1,Residential,2022-12-12 23:00:00,TH,Ericsson,33.359,30.336,7.593,2.836,8.524,70.441,75.0,100.0,268.1975,0.40448,3.5759666666666665,Monday,23.0,City Capacity,0.0
TH2082C,35.66066,51.46967,330,0.7753368083400161,1,Residential,2022-12-14 23:00:00,TH,Ericsson,37.85,34.468,3.434,1.276,8.276,88.982,75.0,100.0,341.88875,0.4595733333333334,4.558516666666667,Wednesday,23.0,City Capacity,0.0
TH2082B,35.66066,51.46967,245,0.8214017010140662,1,Residential,2022-12-12 23:00:00,TH,Ericsson,11.03,10.383,7.431,1.51,6.566,45.285,75.0,100.0,73.803,0.13843999999999998,0.9840399999999999,Monday,23.0,City Capacity,0.0
TH2083B,35.71376,51.47263,115,0.92125,1,Residential,2022-12-10 23:00:00,TH,Ericsson,43.114,39.49,6.739,1.596,8.964,81.459,75.0,100.0,360.12775,0.5265333333333334,4.801703333333333,Saturday,23.0,City Capacity,0.0
TH2083A,35.71376,51.47263,5,0.9456073249884098,1,Residential,2022-12-12 23:00:00,TH,Ericsson,47.145,43.091,8.723,1.683,9.175,84.293,75.0,100.0,353.30975,0.5745466666666666,4.710796666666667,Monday,23.0,City Capacity,0.0
TH2088C,35.671609,51.447357,260,0.8057437070938215,1,Residential,2022-12-12 23:00:00,TH,Ericsson,29.077,26.464,9.972,3.123,9.103,55.816,75.0,100.0,243.458,0.3528533333333333,3.2461066666666665,Monday,23.0,City Capacity,0.0
TH2088A,35.671609,51.447357,50,0.8208301743745261,1,Residential,2022-12-12 23:00:00,TH,Ericsson,33.48,30.956,10.543,3.501,9.091,58.233,75.0,100.0,226.1915,0.41274666666666665,3.0158866666666664,Monday,23.0,City Capacity,0.0
TH2088B,35.671609,51.447357,160,0.8747355163727959,1,Residential,2022-12-12 23:00:00,TH,Ericsson,33.384,30.753,4.616,2.608,8.233,77.675,75.0,100.0,257.4165,0.41004,3.4322199999999996,Monday,23.0,City Capacity,0.0
TH2089B,35.66283,51.45031,180,0.6323997569866343,1,Residential,2022-12-12 23:00:00,TH,Ericsson,15.591,14.258,11.342,2.321,8.558,40.467,75.0,100.0,147.9775,0.19010666666666665,1.9730333333333332,Monday,23.0,City Capacity,0.0
TH2090A,35.65872,51.44241,40,0.7048744769874477,1,Residential,2022-12-12 23:00:00,TH,Ericsson,16.949,15.065,18.755,3.225,9.537,30.768,75.0,100.0,126.664,0.20086666666666667,1.6888533333333333,Monday,23.0,City Capacity,0.0
TH2090C,35.65872,51.44241,330,0.7320689655172414,1,Residential,2022-12-12 23:00:00,TH,Ericsson,5.667,5.363,22.991,2.232,8.92,15.825,75.0,100.0,37.831,0.07150666666666668,0.5044133333333334,Monday,23.0,City Capacity,0.0
TH2090B,35.65872,51.44241,200,0.7717831345540065,1,Residential,2022-12-13 23:00:00,TH,Ericsson,35.708,33.237,9.578,1.502,8.933,72.882,75.0,100.0,197.05725,0.44316,2.62743,Tuesday,23.0,City Capacity,0.0
TH2092B,35.65081,51.4439,170,0.6969940476190476,1,Residential,2022-12-12 23:00:00,TH,Ericsson,17.793,16.207,11.749,2.234,8.468,47.789,75.0,100.0,152.9885,0.21609333333333333,2.0398466666666666,Monday,23.0,City Capacity,0.0
TH2092C,35.65081,51.4439,300,0.8193589743589743,1,Residential,2022-12-12 23:00:00,TH,Ericsson,30.109,27.252,10.077,2.918,8.853,61.512,75.0,100.0,222.3835,0.36335999999999996,2.9651133333333335,Monday,23.0,City Capacity,0.0
TH2095C,35.68195,51.40564,300,0.7887724550898204,1,Residential,2022-12-13 23:00:00,TH,Ericsson,31.858,29.495,7.972,1.467,8.472,66.214,75.0,100.0,247.47075,0.39326666666666665,3.29961,Tuesday,23.0,City Capacity,0.0
TH2095A,35.68195,51.40564,45,0.8016553480475381,1,Residential,2022-12-14 23:00:00,TH,Ericsson,43.115,39.494,5.699,1.57,8.779,82.847,75.0,100.0,286.34575,0.5265866666666666,3.8179433333333335,Wednesday,23.0,City Capacity,0.0
TH2095B,35.68195,51.40564,200,0.8554523970290344,1,Residential,2022-12-12 23:00:00,TH,Ericsson,27.818,26.038,12.764,3.041,8.505,56.397,75.0,100.0,175.814,0.34717333333333333,2.3441866666666664,Monday,23.0,City Capacity,0.0
TH2113A,35.75686,51.34393,40,0.6776264285714286,1,Residential,2022-12-13 23:00:00,TH,Huawei,8.337,7.751,33.893,1.68,9.49,15.187,75.0,100.0,53.775,0.10334666666666667,0.717,Tuesday,23.0,City Capacity,0.0
TH2123C,35.73617,51.299131,260,1.227056962025316,1,Residential,2022-12-12 23:00:00,TH,Ericsson,24.573,22.475,13.369,3.313,8.977,44.695,75.0,100.0,189.433,0.2996666666666667,2.5257733333333334,Monday,23.0,City Capacity,0.0
TH2126A,35.74645,51.3259,45,1.067485682615925,1,Residential,2022-12-10 23:00:00,TH,Ericsson,39.102,36.303,11.309,1.615,9.983,51.881,75.0,100.0,298.71375,0.48403999999999997,3.98285,Saturday,23.0,City Capacity,0.0
TH2135A,35.74874,51.297,65,0.4833838001514005,1,Residential,2022-12-12 23:00:00,TH,Ericsson,34.406,31.03,6.928,1.353,8.116,83.936,75.0,100.0,257.08475,0.41373333333333334,3.4277966666666666,Monday,23.0,City Capacity,0.0
TH2140C,35.7164105,51.4500955,265,0.9986414648552865,1,Residential,2022-12-10 23:00:00,TH,Ericsson,60.667,56.326,5.822,2.073,9.691,89.463,75.0,100.0,400.0305,0.7510133333333333,5.333740000000001,Saturday,23.0,City Capacity,0.5894716566266476
TH2141B,35.70568056,51.44956111,240,0.6603218329660308,1,Residential,2022-12-12 23:00:00,TH,Ericsson,29.02,26.425,7.674,2.776,8.775,62.706,75.0,100.0,261.847,0.35233333333333333,3.491293333333333,Monday,23.0,City Capacity,0.0
TH2141C,35.70568056,51.44956111,320,0.6878986908004568,1,Residential,2022-12-13 23:00:00,TH,Ericsson,30.444,27.656,4.65,1.123,7.927,81.087,75.0,100.0,219.07225,0.36874666666666667,2.9209633333333334,Tuesday,23.0,City Capacity,0.0
TH2142C,35.70908,51.46021,295,0.579144949118888,1,Residential,2022-12-12 23:00:00,TH,Ericsson,23.074,21.064,10.217,3.106,9.162,44.658,75.0,100.0,164.725,0.28085333333333334,2.1963333333333335,Monday,23.0,City Capacity,0.0
TH2142A,35.70908,51.46021,20,0.6137872954764196,1,Residential,2022-12-12 23:00:00,TH,Ericsson,26.617,24.161,8.58,2.759,8.821,57.665,75.0,100.0,224.503,0.3221466666666667,2.993373333333333,Monday,23.0,City Capacity,0.0
TH2144C,35.68142,51.4793,255,0.8432281708094328,1,Residential,2022-12-10 23:00:00,TH,Ericsson,38.66,35.105,5.546,1.338,8.373,86.385,75.0,100.0,298.18325,0.46806666666666663,3.9757766666666665,Saturday,23.0,City Capacity,0.0
TH2144B,35.68142,51.4793,170,0.8944998669859006,1,Residential,2022-12-10 23:00:00,TH,Ericsson,35.978,31.529,1.938,1.083,7.493,95.848,75.0,100.0,421.32625,0.4203866666666667,5.617683333333334,Saturday,23.0,City Capacity,0.42691653778950545
TH2148B,35.61896,51.47763,105,1.061491259049973,1,Residential,2022-12-13 23:00:00,TH,Ericsson,26.652,24.296,7.032,1.171,7.839,68.314,75.0,100.0,220.325,0.32394666666666666,2.9376666666666664,Tuesday,23.0,City Capacity,0.0
TH2149B,35.82081074,51.48131369,180,0.6072134285714285,1,Residential,2022-12-13 23:00:00,TH,Huawei,23.186,20.662,30.713,2.076,10.267,32.769,75.0,100.0,178.24,0.2754933333333333,2.3765333333333336,Tuesday,23.0,City Capacity,0.0
TH2150C,35.8161,51.4106,235,0.5231972857142857,1,Residential,2022-12-10 23:00:00,TH,Huawei,13.14,12.009,22.273,1.67,9.419,23.673,75.0,100.0,97.158,0.16012,1.29544,Saturday,23.0,City Capacity,0.0
TH2150A,35.8161,51.4106,90,0.603776,1,Residential,2022-12-13 23:00:00,TH,Huawei,16.69,14.811,18.873,1.491,9.212,32.708,75.0,100.0,109.431,0.19748,1.45908,Tuesday,23.0,City Capacity,0.0
TH2153A,35.769,51.3034,30,0.83735599078341,1,Residential,2022-12-10 23:00:00,TH,Ericsson,31.126,28.691,4.299,1.155,8.022,81.774,75.0,100.0,222.164,0.38254666666666665,2.9621866666666663,Saturday,23.0,City Capacity,0.0
TH2170A,35.81207,51.46614,65,0.4370448571428572,1,Residential,2022-12-13 23:00:00,TH,Huawei,11.169,10.223,31.452,1.68,9.7,20.036,75.0,100.0,78.02,0.1363066666666667,1.0402666666666667,Tuesday,23.0,City Capacity,0.0
TH2171A,35.7041,51.38717,40,0.8968055555555555,1,Residential,2022-12-11 23:00:00,TH,Ericsson,13.952,11.635,19.525,1.395,8.896,27.472,75.0,100.0,103.37075,0.15513333333333332,1.3782766666666666,Sunday,23.0,City Capacity,0.0
TH2172B,35.807909,51.45495,145,0.527115,1,Residential,2022-12-14 23:00:00,TH,Huawei,23.473,21.757,29.311,1.87,9.395,38.31,75.0,100.0,123.459,0.29009333333333337,1.64612,Wednesday,23.0,City Capacity,0.0
TH2172C,35.807909,51.45495,250,0.5686561428571428,1,Residential,2022-12-13 23:00:00,TH,Huawei,23.702,21.746,21.562,1.659,8.997,43.159,75.0,100.0,147.035,0.28994666666666663,1.9604666666666666,Tuesday,23.0,City Capacity,0.0
TH2185B,35.81892,51.44729,220,0.8182881428571428,1,Residential,2022-12-14 23:00:00,TH,Huawei,23.812,21.501,6.802,1.316,8.454,53.8,75.0,100.0,198.29,0.28668,2.6438666666666664,Wednesday,23.0,City Capacity,0.0
TH2186B,35.81185,51.41462,150,0.7922340000000001,1,Residential,2022-12-10 23:00:00,TH,Huawei,20.277,18.435,16.379,1.418,8.185,42.811,75.0,100.0,131.627,0.2458,1.7550266666666667,Saturday,23.0,City Capacity,0.0
TH2207A,35.70926,51.36291,5,0.825,1,Residential,2022-12-12 23:00:00,TH,Ericsson,28.088,25.767,13.107,3.204,9.288,52.964,75.0,100.0,214.061,0.34356,2.854146666666667,Monday,23.0,City Capacity,0.0
TH2210C,35.721145,51.374398,285,0.6394552529182879,1,Residential,2022-12-12 23:00:00,TH,Ericsson,13.277,11.838,20.083,2.894,8.659,26.946,75.0,100.0,148.297,0.15783999999999998,1.9772933333333333,Monday,23.0,City Capacity,0.0
TH2210A,35.721145,51.374398,45,0.8035267034990792,1,Residential,2022-12-12 23:00:00,TH,Ericsson,23.348,21.262,19.63,3.476,9.424,40.289,75.0,100.0,180.978,0.2834933333333333,2.41304,Monday,23.0,City Capacity,0.0
TH2213C,35.75714,51.29635,315,1.087907658482961,1,Residential,2022-12-12 23:00:00,TH,Ericsson,43.518,38.672,5.873,3.313,9.118,76.891,75.0,100.0,399.361,0.5156266666666667,5.324813333333333,Monday,23.0,City Capacity,0.0
TH2214A,35.76191,51.30684,25,1.396858216970999,1,Residential,2022-12-13 23:00:00,TH,Ericsson,32.634,29.998,8.929,1.553,8.406,63.587,75.0,100.0,217.3445,0.39997333333333335,2.8979266666666668,Tuesday,23.0,City Capacity,0.0
TH2215A,35.76574,51.33562,5,0.8982819074333801,1,Residential,2022-12-12 23:00:00,TH,Ericsson,38.817,34.695,11.893,3.956,9.159,57.769,75.0,100.0,267.6,0.4626,3.5680000000000005,Monday,23.0,City Capacity,0.32216234297034035
TH2215C,35.76574,51.33562,250,0.9623082287308229,1,Residential,2022-12-12 23:00:00,TH,Ericsson,29.144,26.151,6.924,2.863,8.571,60.155,75.0,100.0,260.014,0.34868,3.4668533333333333,Monday,23.0,City Capacity,0.0
TH2219B,35.69736,51.36038,105,0.8232717989002357,1,Residential,2022-12-12 23:00:00,TH,Ericsson,34.453,31.369,6.068,2.416,7.904,85.517,75.0,100.0,270.325,0.4182533333333333,3.6043333333333334,Monday,23.0,City Capacity,0.0
TH2221C,35.6918,51.39415,315,0.6877825066040505,1,Residential,2022-12-12 23:00:00,TH,Ericsson,22.479,20.397,15.863,3.079,8.948,43.628,75.0,100.0,184.5025,0.27196,2.4600333333333335,Monday,23.0,City Capacity,0.0
TH2222B,35.69197,51.35634,195,0.7528849006229605,1,Residential,2022-12-12 23:00:00,TH,Ericsson,25.023,22.875,7.564,2.116,7.934,71.224,75.0,100.0,249.967,0.305,3.3328933333333337,Monday,23.0,City Capacity,0.0
TH2222C,35.69197,51.35634,280,0.8870521420948315,1,Residential,2022-12-12 23:00:00,TH,Ericsson,27.35,24.681,9.412,2.513,8.285,64.69,75.0,100.0,247.375,0.32908000000000004,3.2983333333333333,Monday,23.0,City Capacity,0.0
TH2223B,35.63469167,51.39853611,170,0.7539663182346109,1,Residential,2022-12-14 23:00:00,TH,Ericsson,28.501,26.106,15.874,1.741,9.152,49.392,75.0,100.0,213.94875,0.34808,2.8526499999999997,Wednesday,23.0,City Capacity,0.0
TH2224A,35.63902,51.41081,40,0.8008196721311475,1,Residential,2022-12-12 23:00:00,TH,Ericsson,29.908,27.13,7.711,2.54,8.301,70.359,75.0,100.0,240.3165,0.3617333333333333,3.20422,Monday,23.0,City Capacity,0.0
TH2224B,35.63902,51.41081,145,0.8242796695547048,1,Residential,2022-12-12 23:00:00,TH,Ericsson,29.291,27.086,7.915,3.191,8.635,55.905,75.0,100.0,238.9695,0.36114666666666667,3.1862600000000003,Monday,23.0,City Capacity,0.0
TH2226B,35.63432,51.42423,220,0.7687106918238994,1,Residential,2022-12-13 23:00:00,TH,Ericsson,30.887,28.526,6.887,1.397,8.245,67.244,75.0,100.0,244.325,0.38034666666666667,3.2576666666666667,Tuesday,23.0,City Capacity,0.0
TH2227C,35.6531,51.36,320,0.8028749111584932,1,Residential,2022-12-12 23:00:00,TH,Ericsson,30.507,27.182,6.701,2.55,8.615,70.203,75.0,100.0,278.9055,0.3624266666666667,3.7187400000000004,Monday,23.0,City Capacity,0.0
TH2227B,35.6531,51.36,150,0.8528235294117648,1,Residential,2022-12-13 23:00:00,TH,Ericsson,32.502,30.117,6.028,1.46,8.742,67.906,75.0,100.0,253.661,0.40156000000000003,3.382146666666667,Tuesday,23.0,City Capacity,0.0
TH2227A,35.6531,51.36,30,0.9462379199263691,1,Residential,2022-12-12 23:00:00,TH,Ericsson,27.67,25.543,5.629,2.4,7.916,70.094,75.0,100.0,207.703,0.34057333333333334,2.7693733333333332,Monday,23.0,City Capacity,0.0
TH2229A,35.67793,51.39724,45,0.7787764350453172,1,Residential,2022-12-14 23:00:00,TH,Ericsson,32.228,29.533,5.856,1.493,8.8,65.132,75.0,100.0,250.497,0.39377333333333336,3.33996,Wednesday,23.0,City Capacity,0.0
TH2231A,35.68086,51.37786,100,0.7823183875835309,1,Residential,2022-12-12 23:00:00,TH,Ericsson,34.365,30.96,5.645,2.488,8.475,81.96,75.0,100.0,318.0195,0.4128,4.24026,Monday,23.0,City Capacity,0.0
TH2231C,35.68086,51.37786,330,0.8300670016750419,1,Residential,2022-12-12 23:00:00,TH,Ericsson,18.129,16.349,13.753,3.003,8.541,35.862,75.0,100.0,176.8975,0.21798666666666666,2.3586333333333336,Monday,23.0,City Capacity,0.0
TH2237C,35.719717,51.397341,300,1.021656976744186,1,Residential,2022-12-12 23:00:00,TH,Ericsson,23.458,21.367,22.546,4.245,9.564,33.15,75.0,100.0,164.525,0.28489333333333333,2.1936666666666667,Monday,23.0,City Capacity,0.0
TH2238C,35.70278,51.43905,330,0.5869345859429367,1,Residential,2022-12-12 23:00:00,TH,Ericsson,19.507,16.959,16.615,3.016,9.598,37.043,75.0,100.0,195.597,0.22612,2.6079600000000003,Monday,23.0,City Capacity,0.0
TH2238A,35.70278,51.43905,70,0.7255793742757821,1,Residential,2022-12-12 23:00:00,TH,Ericsson,21.871,19.705,16.909,2.952,9.315,43.972,75.0,100.0,214.061,0.2627333333333333,2.854146666666667,Monday,23.0,City Capacity,0.0
TH2249C,35.69306,51.445031,315,0.6381506849315068,1,Residential,2022-12-13 23:00:00,TH,Ericsson,23.14,21.652,12.925,1.446,8.887,49.302,75.0,100.0,158.63625,0.28869333333333336,2.11515,Tuesday,23.0,City Capacity,0.0
TH2249A,35.69306,51.445031,80,0.8397422680412372,1,Residential,2022-12-12 23:00:00,TH,Ericsson,24.944,22.404,15.921,2.983,9.542,49.457,75.0,100.0,159.6725,0.29872,2.128966666666667,Monday,23.0,City Capacity,0.0
TH2250C,35.75011,51.56073,310,0.444823,1,Residential,2022-12-14 23:00:00,TH,Huawei,37.882,35.334,12.616,1.606,9.524,72.451,75.0,100.0,247.493,0.47112000000000004,3.2999066666666668,Wednesday,23.0,City Capacity,0.0
TH2251C,35.67756,51.47216,300,0.7721924560651522,1,Residential,2022-12-13 23:00:00,TH,Ericsson,26.709,24.998,21.549,1.942,9.64,42.394,75.0,100.0,194.49175,0.3333066666666667,2.5932233333333334,Tuesday,23.0,City Capacity,0.0
TH2252A,35.69591,51.45621,40,0.8082085718479377,1,Residential,2022-12-12 23:00:00,TH,Ericsson,25.373,23.088,8.161,3.021,8.784,50.336,75.0,100.0,256.044,0.30784,3.4139199999999996,Monday,23.0,City Capacity,0.0
TH2254B,35.6953,51.4597,230,0.8573042168674699,1,Residential,2022-12-13 23:00:00,TH,Ericsson,31.165,28.633,8.488,1.491,8.684,63.224,75.0,100.0,227.42775,0.3817733333333333,3.0323700000000002,Tuesday,23.0,City Capacity,0.0
TH2254C,35.6953,51.4597,340,0.8751188589540412,1,Residential,2022-12-12 23:00:00,TH,Ericsson,20.714,19.002,14.349,2.711,8.968,46.169,75.0,100.0,184.411,0.25336,2.4588133333333335,Monday,23.0,City Capacity,0.0
